odziv, im. m.  1. odgovor na dozivanje ili prozivanje 2. prihvaćanje poziva da se čemu prisustvuje ili izraženo zanimanje za što [veliki ~ roditelja na roditeljski sastanak]; sin. (odaziv)
odzvanjati, gl. nesvrš. neprijel.  1. oglašivati zvonom (o vremenu) [Odzvanja podne.]; vidski parnjak: odzvoniti 2. oglašivati se jekom ili poput jeke [Glas odzvanja brdima.; Odzvanja njegov smijeh.]; sin. odjekivati
odzvoniti, gl. svrš. neprijel.  1. oglasiti zvonom (o vremenu) [Odzvonilo je podne.]; vidski parnjak: odzvanjati 2. pren. doći ili približiti se kraju kakva stanja ili točki u kojoj će se što morati promijeniti [Njemu je odzvonilo.]; sin. otkucati pren.
oficir, im. m.  1. pov. 〈jd.〉 a. viši vojni čin u jugoslavenskoj vojsci b. osoba s istoimenim činom 2. v. časnik
oficirski, prid.  v. časnički
oganj," im. m.  poet. oslobađanje toplinske i svjetlosne energije pri čemu se tvar koja gori pretvara u pepeo [Oganj je zahvatio pola šume.]; sin. vatra ♦ ognjem i mačem [uništiti itd.] okrutno, bezobzirno, ne birajući sredstva [uništiti itd.]"
ogavan," prid.  koji izaziva gađenje ili odbojnost [~ smrad]; sin. gadan, oduran, odvratan"
ogavnost," im. ž.  svojstvo onoga što je ogavno; sin. odurnost, odvratnost"
ogladnjeti," gl. svrš. neprijel.  postati gladnim, imati potrebu za hranom [~ nakon izleta]"
oglagoljen, prid.  gram. koji ima glagol [oglagoljena rečenica]; ant. neoglagoljen
oglas, im. m.  javna obavijest namijenjena većemu broju ljudi [~ o prodaji; dati ~ u novine; Zabranjeno lijepiti oglase!]
oglasiti," gl. svrš. prijel.  dati oglas, obavijestiti koga o čemu ili najaviti što [~ početak nastave; ~ vjenčanje] • oglásiti se 〈povr.〉 1. javiti se glasom ili zvukom [~ se pjesmom; Sirene su se oglasile.] 2. odgovoriti na čije dozivanje; sin. javiti se v. pod  javiti, odazvati se; Vidski parnjaci: oglašavati, oglašivati"
oglasni, prid.  koji se odnosi na oglas [oglasna ploča]
oglasnik, im. m.  novinski prilog ili internetske stranice na kojima se nalaze oglasi [mali ~]
oglašavanje," im. s.  1. davanje oglasa, obavješćivanje koga o čemu ili najavljivanje čega 2. javljanje glasom ili zvukom; sin. glasanje, oglašivanje 3. odgovaranje na čije dozivanje; sin. javljanje,  odazivanje,  oglašivanje"
oglašavati," gl. nesvrš. prijel.  davati oglas, obavješćivati koga o čemu ili najavljivati što [~ početak nastave; ~ vjenčanje] • oglašávati se 〈povr.〉 1. javljati se glasom ili zvukom [Ptica se oglašava.]; sin. glasati se 2. odgovarati na čije dozivanje; sin. javljati se v. pod  javljati, odazivati se; sin. oglašivati; vidski paranjak:  oglasiti"
oglašivanje, im. s.  usp. oglašavanje
oglašivati, gl. nesvrš. prijel.  usp. oglašavati
ogled, im. m.  knjiž. 1. 〈jd.〉 prozna književna vrsta slobodne tematike i stilistike u kojoj se isprepliću znanstveni i publicistički pristup opisu 2. književno djelo koje pripada istoimenoj vrsti; sin. (esej)
ogledalce, im. s.  um. malo ogledalo
ogledalo, im. s.  staklo zatamnjeno sa stražnje strane koje pravilno odbija svjetlosne zrake i vjerno odražava likove [zidno ~; džepno ~]; sin. zrcalo
ogledati se," gl. nesvrš. povr.  1. gledati svoj lik u zrcalu 2. utvrđivati sličnosti i razlike s kim ili s čim [~ s boljim učenicima]; sin. mjeriti se pren. v. pod  mjeriti, uspoređivati se v. pod  uspoređivati 3. gledati oko sebe; sin. ogledavati se; vidski paranjak: ogledati se"
ogledati se," gl. svrš. povr.  1. pogledati svoj lik u zrcalu 2. utvrditi sličnosti i razlike s kim ili s čim [~ s boljim učenicima]; sin. usporediti se v. pod  usporediti 3. osvrnuti se oko sebe; Vidski parnjaci: ogledati se, ogledavati se"
ogledavati se, gl. nesvrš. povr.  usp. ogledati se
oglodati, gl. svrš. prijel.  zubima otrgnuti sve meso od kosti [~ batak]
oglušiti," gl. svrš. neprijel.  postati gluhim • oglúšiti se 〈povr.〉 pričiniti se gluhim, ne odazvati se na što [~ se na telefonske pozive]; vidski parnjak: oglušivati se"
oglušivati se," gl. nesvrš. povr.  pričinjati se gluhim, ne odazivati se na što [~ se na telefonske pozive]; vidski parnjak: oglušiti se v. pod  oglušiti"
ognjeni, prid.  koji se odnosi na oganj
ognjište," im. s.  1. mjesto u kući na kojemu se loži otvorena vatra na kojoj se kuha i koja zagrijava prostoriju [grijati se uz ~] 2. poet., pren. a. rodna kuća [vratiti se na svoje ~] b. zemlja u kojoj je tko rođen ili iz koje potječe, kojoj tko pripada po svojim pravima ili osjećajima; sin. domovina"
ogoliti," gl. svrš. prijel.  1. skinuti ili ukloniti odjeću s određenoga dijela tijela [~ ruke] 2. pren. a. otkriti čije skrivene namjere ili čiji karakter b. prikazivati što realno, bez prikrivanja ili uljepšavanja [~ stvarnost u filmu] • ogòliti (se) 〈prijel.〉 skinuti s koga odjeću"
ogoljeti, gl. svrš. neprijel.  ostati bez pokrova ili raslinja [Drvo je ogoljelo.]
ogorčen," prid.  1. koji je pun nezadovoljstva, razočaranja ili drugih negativnih osjećaja [Ogorčena je zbog nepravde.] 2. koji odražava nezadovoljstvo, razočaranje ili druge negativne osjećaje [~ prosvjed]"
ogorčenost, im. ž.  osobina onoga koji je ogorčen ili svojstvo onoga što je ogorčeno
ogovaranje," im. s.  neprimjereno, loše govorenje o onome tko nije prisutan; sin. trač razg., tračanje razg."
ogovarati," gl. nesvrš. prijel.  neprimjereno, loše govoriti o onome tko nije prisutan [~ susjede]; sin. tračati razg."
ograda, im. ž.  1. prepreka podignuta oko čega radi zaštite [dvorišna ~; ~ oko imanja; željezna ~] 2. pren. izdvajanje svojega mišljenja ili neslaganje s čim [Dijelim njegovo mišljenje bez ograde.]; sin. zadrška pren.
ograditi, gl. svrš. prijel.  postaviti ogradu oko čega ili zaštititi što ogradom [~ zemljište] • ográditi se 〈povr.〉 1. podignuti ogradu ili zaklon oko mjesta na kojemu se tko nalazi ili koje mu pripada [~ se živicom] 2. pren. izdvojiti svoje mišljenje ili izraziti neslaganje s čim [~ se od novinskih napisa]; vidski paranjak:  ograđivati
ograđivati, gl. nesvrš. prijel.  postavljati ogradu oko čega ili štititi što ogradom [~ zemljište] • ograđívati se 〈povr.〉 1. podizati ogradu ili zaklon oko mjesta na kojemu se tko nalazi ili koje mu pripada [~ se živicom] 2. pren. izdvajati svoje mišljenje ili izražavati neslaganje s čim [~ se od novinskih napisa]; vidski paranjak:  ograditi
ogranak, im. m.  hijerarhijski niži dio koje organizacije [~ Matice hrvatske]
ograničavanje," im. s.  postavljanje kakve granice, smanjivanje opsega čega; sin. ograničivanje, ( reduciranje, redukcija)"
ograničavati," gl. nesvrš. prijel.  postavljati ograničenja [~ potrošnju vode]; sin. (reducirati) • ograničávati se 〈povr.〉 usmjeravati se na točno određeni opseg čega, ne prelaziti unaprijed zadani opseg [~ se na izvedbe domaćih skladatelja]; sin. ograničivati; vidski paranjak:  ograničiti"
ograničen," prid.  1. koji ima granice; ant. bezgraničan, neograničen 2. pren. a. koji nije potpun [ograničeno povjerenje] b. koji je uskih vidika, koji nema širine; sin. uskogrudan"
ograničenost," im. ž.  1. svojstvo onoga što ima granica; ant. bezgraničnost, neograničenost 2. pren. a. svojstvo onoga što nije potpuno b. osobina onoga koji je uskih vidika, koji nema širine; sin. uskogrudnost"
ograničenje," im. s.  krajnja mjera do koje se što može prihvatiti, podnijeti ili dopustiti"
ograničiti," gl. svrš. prijel.  postaviti ograničenje [~ potrošnju vode]; sin. (reducirati) • ogràničiti se 〈povr.〉 usmjeriti se na točno određeni opseg čega, ne prijeći unaprijed zadani opseg [~ se na izvedbe domaćih skladatelja]; Vidski parnjaci: ograničavati, ograničivati"
ograničivanje, im. s.  usp. ograničavanje
ograničivati, gl. nesvrš. prijel.  usp. ograničavati
ogrebati, gl. svrš. prijel.  v. ogrepsti
ogrebotina, im. ž.  trag od kakva oštra predmeta na koži ili drugoj površini
ogrepsti, gl. svrš. prijel.  napraviti ogrebotinu [~ noktom]; sin. zagrepsti • ògrepsti se 〈povr.〉 zadobiti ogrebotinu [~ se na ogradu]; sin. (ogrebati)
ogrjev," im. m.  gradivo koje služi za loženje, npr. drvo ili ugljen [~ za zimu]"
ogrjevni, prid.  koji se odnosi na ogrjev [~ materijal]
ogrlica, im. ž.  1. nakit koji se nosi oko vrata [biserna ~] 2. remen ili lanac oko vrata životinje za koji se kvači uzica [~ od kože; kovinska ~] 3. krug dlaka ili perja drukčije boje oko vrata životinje
ogrnuti (se)," gl. svrš. prijel.  obaviti čije tijelo, obično odjevnim predmetom ili dekom [~ se kaputom]; sin. zagrnuti (se) v. pod  zagrnuti, zaogrnuti (se); vidski parnjak: ogrtati ( se)"
ogroman, prid.  v. golem
ogrozd," im. m.  bot. 1. listopadna grmolika biljka jestivih kiselkastih plodova 2. jestivi kiselkasti crveni, žuti ili zeleni plodovi istoimene biljke koji rastu u grozdovima"
ogr̀tač," im. m.  dio odjeće koji pokriva tijelo, nosi se preko druge odjeće najčešće radi zaštite od hladnoće [zimski ~; kućni ~; proljetni ~]"
ogrtati (se)," gl. nesvrš. prijel.  obavijati čije tijelo, obično odjevnim predmetom ili dekom [~ se kaputom]; sin. zagrtati (se) v. pod  zagrtati, zaogrtati (se); vidski parnjak: ogrnuti ( se)"
oguliti," gl. svrš. prijel.  1. guleći skinuti gornji sloj s čega [~ koru jabuke] 2. skinuti sa životinje (o koži) [~ janje]; sin. oderati 3. pren., razg. pretjerano naplatiti komu što; sin. oderati pren., razg."
oh," usk. 1. izriče divljenje [Oh, kako je lijepa!]; sin. a, ah, au, eh, joj, uh 2. izriče iznenađenje [A, koga to vidim!]; sin. a, au, oho, opa 3. izriče negodovanje [Oh, što je to grozno!]; sin. ah, eh, uf, uh 4. izriče mirenje s čim [Oh, takav ti je život!]; sin. ah, eh 5. izriče zadovoljstvo i ugodu [Oh, što to prija!]; sin. eh 6. izriče čežnju [Oh, da mi je biti s njim!]; sin. ah, eh, uh"
ohladiti," gl. svrš. prijel.  učiniti što hladnim ili hladnijim [~ juhu; ~ piće; ~ zrak u sobi]; sin. rashladiti; ant. ugrijati, zagrijati • ohláditi se 〈povr.〉 1. postati hladnim [Jelo se ohladilo.] 2. pren. izgubiti zanimanje, postati ravnodušnim [Ohladio se prema nogometu.]; ant. zagrijati se pren., razg. v. pod  zagrijati, zainteresirati se v. pod  zainteresirati, zapaliti se pren., razg. v. pod  zapaliti"
oho," usk. izriče iznenađenje [Oho, koga to vidim!]; sin. a, au, oh, opa"
ohol," prid.  1. koji se osjeća važnijim od drugih [ohola žena] 2. koji odražava čiji osjećaj veće važnosti [oholo ponašanje]; sin. (gord),  umišljen"
oholica," im. m. ž.  1. osoba koja je ohola, koja je puna oholosti [taj ~; ta ~; ti oholice; te oholice] 2. 〈ž.〉 žena koja je ohola, koja je puna oholosti [ta ~; te oholice]"
oholičin, prid.  koji pripada oholici
oholost, im. ž.  osobina onoga koji je ohol ili svojstvo onoga što je oholo; sin. umišljenost
ohrabriti," gl. svrš. prijel.  potaknuti koga da što učini, da bude hrabar [~ učenike prije ispita]; sin. osokoliti; ant. obeshrabriti; vidski parnjak: ohrabrivati"
ohrabrivati," gl. nesvrš. prijel.  poticati koga da što učini, da bude hrabar [~ učenike prije ispita]; sin. (bodriti), hrabriti, sokoliti poet.; ant. obeshrabrivati; vidski parnjak: ohrabriti"
oj," usk. služi za dozivanje [Oj, dođi k nama!]; sin. aj, e, ej, hej, o"
ojačati," gl. svrš. prijel./neprijel.  1. 〈prijel.〉 učiniti koga ili što jačim, povećati čemu jačinu [~ imunološki sustav; ~ obranu]; ant. oslabiti 2. 〈neprijel.〉 postati jačim, čvršćim, dobiti snagu [~ od rada; ~ u ratu]; sin. očvrsnuti; ant. oslabjeti"
ojanjiti, gl. svrš. prijel.  donijeti na svijet (o ovci) [Ovca je ojanjila dva janjeta] • òjanjiti se 〈povr.〉 1. donijeti janje na svijet [Ovca se ojanjila.] 2. doći na svijet (o janjetu) [Janje se ojanjilo jutros.]
ojkonim, im. m.  jez. toponim koji se odnosi na naseljena mjesta; sin. ekonim
okajati, gl. svrš. prijel.  kajući se iskupiti se za kakav grijeh [~ pogreške iz prošlosti]; vidski parnjak: okajavati
okajavanje, im. s.  iskupljivanje za kakav grijeh kajanjem
okajavati, gl. nesvrš. prijel.  kajući se iskupljivati se za kakav grijeh [~ pogreške iz prošlosti]; vidski parnjak: okajati
okaljati," gl. svrš. prijel.  1. uprljati kalom; sin. ukaljati 2. pren. reći što ružno o kome ili uvrijediti koga [~ protivnika]; sin. oblatiti, ocrniti"
okameniti se," gl. svrš. povr.  1. postati kamenom, pretvoriti se u okaminu 2. pren. ukočiti se od navale kakva osjećaja [Okameniti se od straha.]; sin. slediti se pren. v. pod  slediti, skameniti se pren. v. pod  skameniti"
okamina, im. ž.  geol. ostatak organizma iz davnih razdoblja Zemljine prošlosti; sin. fosil
okance, im. s.  um. malo okno
okapati, gl. nesvrš. prijel.  kopajući prevrtati zemlju i uklanjati korov oko biljaka [~ kukuruz; ~ vinograd; ~ vrt]; sin. okopavati; vidski parnjak: okopati
oker," im. m.  kem. žućkasta, smećkasta ili crvenkasta mineralna boja kojoj je glavni sastojak željezov oksid"
oker," prid.  1. koji je boje sijena ili svijetle zemlje, koji je zagasite žute boje, koji je između blijedožute i smeđe boje 2. 〈u im. funkciji〉 〈jd. s.〉 boja sijena ili svijetle zemlje, zagasita žuta boja, boja između blijede žute i smeđe boje [Volim ~.]"
okidač, im. m.  dio mehanizma koji pokreće izbacivanje streljiva iz vatrenoga oružja
oklada, im. ž.  dogovor dviju ili više osoba povezan s pogađanjem nekih budućih rezultata ili događaja [dobiti okladu; izgubiti okladu]
oklijevanje, im. s.  odugovlačenje s donošenjem kakve odluke
oklijevati," gl. nesvrš. neprijel.  biti neodlučan, odugovlačiti s donošenjem kakve odluke [Oklijeva reći istinu.]"
oklop," im. m.  1. hist. zaštitna odjeća kojom su se ratnici štitili od ranjavanja hladnim oružjem 2. anat. rožnati površinski sloj nekih životinja koji ih štiti od vanjskih utjecaja [~ jastoga; ~ kornjače] 3. zaštitna ploča na borbenim vozilima, ratnim brodovima i tenkovima"
oklopiti, gl. svrš. prijel.  staviti oklop oko čega [~ vozilo]
oklopni, prid.  koji se odnosi na oklop [oklopno vozilo]
oklopnik, im. m.  vojnik u oklopu
okluziv, im. m.  v. praskavac
okljastiti, gl. svrš. prijel.  učiniti koga kljastim; sin. osakatiti
okno, im. s.  zast. v. prozor ◇ rudarsko ~ rov u rudniku iskopan radi vađenja rudače
oko," im. s.  1. 〈mn. N ȍči〉 anat. organ vida smješten u šupljini na prednjemu dijelu glave 2. 〈mn. N ȍka〉 otvor na ribarskoj mreži ◇ kurje ~ med. rožnata izraslina na stopalu ♦ baciti~ na koga, na što 1. zainteresirati se za koga, za što, željeti pridobiti koga, što 2. površno pogledati koga, što; bode oči komu što smeta komu što, ne uklapa se, upadljivo je što, ističe se što; čuvati (paziti) koga, što kao oči (oko) u glavi brižljivo čuvati (paziti) koga, što, s osobitom se pažnjom odnositi prema komu, prema čemu; dok okom trepneš velikom brzinom, odmah; držati (imati) na oku koga, što pažljivo promatrati koga, što, nadzirati koga, što; golim (prostim) okom [vidjeti, pogledati i sl.] bez ikakvih pomagala [vidjeti, pogledati i sl.]; ići kuda koga oči vode 〈i noge nose〉 lutati, hodati bez cilja; imati ~ za što imati razvijen dar zapažanja; imati razvijen osjećaj za lijepo; izbečiti (razrogačiti) oči 〈na koga, na što〉 pogledati koga, što začuđeno (zbunjeno); izići (doći) na oči (pred oči) komu usuditi se izići pred koga, pojaviti se pred kim; na lijepe oči bez jamstva, iz usluge; ne skidati oči s koga, s čega pažljivo promatrati koga, što; ne trepnuti okom ne reagirati, ostati potpuno nezainteresiran (hladan); 〈ni〉 oka ne sklopiti ne zaspati ni na trenutak; oči su iskočile komu začudio se tko, zaprepastio se tko; oči u oči sučelice, suočivši se; ~ sokolovo 1. dobar vid 2. čovjek koji odlično zapaža detalje; otvoriti oči komu pomoći komu da uoči bit (istinu); pasti (upasti) u oči komu privući čiju pozornost; pogledati drugim očima koga, što promijeniti svoje mišljenje o kome, o čemu; pogledati ispod oka koga, što pogledati koga, što sa sumnjom (nepovjerenjem); kriomice pogledati koga, što; pogledati krivim okom koga, što s ljutnjom (s nepovjerenjem) pogledati koga, što; pogledati u oči čemu suočiti se s čim, pomiriti se s čim; porasti (narasti) u čijim očima zadobiti čije poštovanje, postati cijenjen; pretvoriti se 〈sav〉 u ~ veoma pažljivo gledati koga, što, pomno promatrati koga, što; sijevati očima ljutito ili prijeteći gledati koga; ubiti ~ nakratko odspavati; u četiri oka bez svjedoka, u povjerenju; u čijim očima po (prema) čijemu mišljenju; vidjeti svojim 〈vlastitim〉 očima koga, što pratiti pogledom koga, što, osobno se uvjeriti u što; zamazati oči komu 〈čime〉 prevariti koga, zavarati koga; zatvoriti oči pred čim ne htjeti se suočiti s činjenicama, namjerno ne uočiti što; 〈zauvijek〉 sklopiti oči umrijeti; zažmiriti na jedno oko (jednim okom) ne htjeti se suočiti s činjenicama, namjerno ne uočiti što"
oko," pril. označuje da je količina, mjera ili vrijednost slobodno procijenjena [Ima ~ deset godina.; Zid je visok ~ dva metra.]; sin. jedno razg., otprilike, približno"
oko," prij.  1. označuje da se tko ili što nalazi ili kreće tako da je što u središtu kretanja [trčati ~ kuće; okupiti se ~ vatre]; sin. (okolo, uokolo) 2. označuje da se što zbiva približno u koje vrijeme, približno kad i što drugo [doći ~ 10 sati; otputovati ~ Nove godine] 3. označuje da je što uzrok kakve radnje, najčešće negativne [posvađati se ~ imanja]"
